,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,FA203FC1KJE36NAFAMZ,S3 Watch Health Smart Bracelet Heart Rate Sleep Wristband,https://www.jumia.com.ng/fashion-s3-watch-health-smart-bracelet-heart-rate-sleep-wristband-81236949.html,"₦ 3,170","₦ 6,216",49%,2022-11-03 22:08:44.425395
1,VE566MW37DBN9NAFAMZ,VEJARO T03 Women's Fashion Short Sleeve T Shirt-White,https://www.jumia.com.ng/vejaro-t03-womens-fashion-short-sleeve-t-shirt-white-116477739.html,"₦ 2,363","₦ 6,500",64%,2022-11-03 22:08:44.673066
2,DE820MW0GI81BNAFAMZ,Defacto Man Slim Fit Crew Neck Short Sleeve Knitted T-Shirt - White,https://www.jumia.com.ng/defacto-man-slim-fit-crew-neck-short-sleeve-knitted-t-shirt-white-97042772.html,"₦ 2,332","₦ 4,664",50%,2022-11-03 22:08:44.939404
3,MV356AA1F09G6NAFAMZ,Strength And Resilient Flock Design Tee Shirt - Navy Blue,https://www.jumia.com.ng/fashion-strength-and-resilient-flock-design-tee-shirt-navy-blue-26627658.html,"₦ 3,704 - ₦ 4,550","₦ 9,500",61%,2022-11-03 22:08:45.110116
4,FA203FC33S6QENAFAMZ,4pcs/set Women's Necklace Ladies Jewelry Gemstone Cross Necklace Fashion Party-Gold,https://www.jumia.com.ng/fashion-4pcsset-womens-necklace-ladies-jewelry-gemstone-cross-necklace-fashion-party-gold-107425778.html,₦ 990,"₦ 3,990",75%,2022-11-03 22:08:45.271897
5,AD002FS1DI6ULNAFAMZ,ADIDAS SPORTS PERFORMANCE BREAKNET,https://www.jumia.com.ng/adidas-sports-performance-breaknet-96894138.html,"₦ 24,429","₦ 55,967",56%,2022-11-03 22:08:45.429258
6,BI168FC0QDOMRNAFAMZ,Binbond Top Luxury Stainless Steel Men Waterproof Wristwatch,https://www.jumia.com.ng/top-luxury-stainless-steel-men-waterproof-wristwatch-binbond-mpg1578184.html,"₦ 6,320","₦ 6,370",1%,2022-11-03 22:08:45.633964
7,FL529SH16BGFXNAFAMZ,Flame Men's Sneakers With A Lace Up Black,https://www.jumia.com.ng/flame-mens-sneakers-with-a-lace-up-black-79387017.html,"₦ 3,950","₦ 3,980",1%,2022-11-03 22:08:45.815712
8,DE820MW1VMHINNAFAMZ,Defacto Boy Short Sleeve T-Shirt - Yellow,https://www.jumia.com.ng/defacto-boy-short-sleeve-t-shirt-yellow-170438531.html,"₦ 2,519","₦ 5,597",55%,2022-11-03 22:08:45.980400
9,FA203MW05KFA8NAFAMZ,New Summer Cargo Patchwork Combat Short(Black With Offwhite),https://www.jumia.com.ng/fashion-new-summer-cargo-patchwork-combat-shortblack-with-offwhite-80015390.html,"₦ 5,999",,,2022-11-03 22:08:46.112822
10,FA203MW12BGQWNAFAMZ,Mens 2 In 1 Tracksuits Long Sleeve Suits Joggers And Sweatshirt,https://www.jumia.com.ng/fashion-mens-2-in-1-tracksuits-long-sleeve-suits-joggers-and-sweatshirt-82306346.html,"₦ 8,999","₦ 17,645",49%,2022-11-03 22:08:46.272100
11,GE779MW0FE7WLNAFAMZ,Infant Short Sleeves Clothes Tops + Pants Baby,https://www.jumia.com.ng/fashion-infant-short-sleeves-clothes-tops-pants-baby-96675852.html,"₦ 2,100","₦ 4,118",49%,2022-11-03 22:08:46.428073
12,FA203MW2QRQC3NAFAMZ,Men's Trendy Long Sleeve Shirts T-Shirt Turtleneck,https://www.jumia.com.ng/fashion-mens-trendy-long-sleeve-shirts-t-shirt-turtleneck-111269856.html,"₦ 3,699","₦ 6,659",44%,2022-11-03 22:08:46.589499
