,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,DE820MW1TNYFINAFAMZ,Defacto Man Long Muscle Fit Crew Neck Short Sleeve Knitted T-Shirt - Black,https://www.jumia.com.ng/defacto-man-long-muscle-fit-crew-neck-short-sleeve-knitted-t-shirt-black-105729201.html,"₦ 3,498","₦ 6,996",50%,2022-11-03 21:26:46.158852
1,DE820MW1I5KZENAFAMZ,Defacto Girl Turquoise Cropped Fit Short Sleeve Body,https://www.jumia.com.ng/defacto-girl-turquoise-cropped-fit-short-sleeve-body-83795909.html,"₦ 1,458","₦ 2,915",50%,2022-11-03 21:26:46.561626
2,DE820MW1TH0ZSNAFAMZ,Defacto Girl Carrot Fit Denim Trousers - Blue,https://www.jumia.com.ng/defacto-girl-carrot-fit-denim-trousers-blue-108496990.html,"₦ 2,624","₦ 5,830",55%,2022-11-03 21:26:47.147407
3,DE820MW0DL767NAFAMZ,Defacto Woman Relax Fit Long Sleeve Blazer - Blue,https://www.jumia.com.ng/defacto-woman-relax-fit-long-sleeve-blazer-blue-97042822.html,"₦ 9,707","₦ 21,571",55%,2022-11-03 21:26:47.554247
4,FA203FC1KC9AENAFAMZ,Women Bag Crossbody Bag Handbag Underarm Bag Ladies Sling Purse Tote Hobo Bag Female Messenger Shoulder Bag Wallet Satchel - Black,https://www.jumia.com.ng/fashion-women-bag-crossbody-bag-handbag-underarm-bag-ladies-sling-purse-tote-hobo-bag-female-messenger-shoulder-bag-wallet-satchel-black-60403649.html,"₦ 6,990","₦ 9,765",28%,2022-11-03 21:26:47.993841
5,FA203MW0HSO0BNAFAMZ,2 Packs Of Fitness Shorts (Black And Grey),https://www.jumia.com.ng/fashion-2-packs-of-fitness-shorts-black-and-grey-55909892.html,"₦ 6,999","₦ 8,999",22%,2022-11-03 21:26:48.274443
6,FA203FC1M7C8PNAFAMZ,Bluetooth Smart Watch Men Blood Pressure Round Women Sport,https://www.jumia.com.ng/fashion-bluetooth-smart-watch-men-blood-pressure-round-women-sport-58106779.html,"₦ 3,560","₦ 6,980",49%,2022-11-03 21:26:48.580698
7,DE820MW2E1X9JNAFAMZ,Defacto Woman REGULAR FIT Knitted Bermuda-Turquoise,https://www.jumia.com.ng/defacto-woman-regular-fit-knitted-bermuda-turquoise-134763544.html,"₦ 1,837","₦ 4,081",55%,2022-11-03 21:26:49.103625
8,DE820MW31BESLNAFAMZ,Defacto Girl SHORT Woven Bottom Short - multi,https://www.jumia.com.ng/defacto-girl-short-woven-bottom-short-multi-133501638.html,"₦ 1,889","₦ 4,197",55%,2022-11-03 21:26:49.523669
9,DE820MW10G8SVNAFAMZ,Defacto Girl Jogger - Standart Fit Knitted Trousers - Orange,https://www.jumia.com.ng/defacto-girl-jogger-standart-fit-knitted-trousers-orange-97042216.html,"₦ 2,099","₦ 4,664",55%,2022-11-03 21:26:49.929870
10,FA203FS18FE5VNAFAMZ,Women's Shoes Loafers Sneakers Slip-on Walking Shoes Breathable Canvas Ethnic Style Running Fisherman Shoes,https://www.jumia.com.ng/fashion-womens-shoes-loafers-sneakers-slip-on-walking-shoes-breathable-canvas-ethnic-style-running-fisherman-shoes-99212647.html,"₦ 2,707","₦ 5,314",49%,2022-11-03 21:26:50.370539
11,FA203MW0CGJ90NAFAMZ,3 In 1(Black+Navy Blue +Blue) Men Shorts Pants Trouser,https://www.jumia.com.ng/fashion-3-in-1blacknavy-blue-blue-men-shorts-pants-trouser-63862902.html,"₦ 15,999","₦ 116,273",86%,2022-11-03 21:26:50.781994
12,FA203FC0BS319NAFAMZ,Men's Messenger Bag Briefcase Document Handbag (Dark Brown),https://www.jumia.com.ng/fashion-mens-messenger-bag-briefcase-document-handbag-dark-brown-77068791.html,"₦ 11,090","₦ 21,745",49%,2022-11-03 21:26:51.251286
13,DE820MW3AX3JPNAFAMZ,Defacto Woman REGULAR FIT Knitted Short Sleeve T-Shirt - Blue,https://www.jumia.com.ng/defacto-woman-regular-fit-knitted-short-sleeve-t-shirt-blue-133983799.html,"₦ 3,463","₦ 7,695",55%,2022-11-03 21:26:51.694102
14,DE820FS2XAXGDNAFAMZ,Defacto Boy Sandals - Blue,https://www.jumia.com.ng/defacto-boy-sandals-blue-179596867.html,"₦ 2,729","₦ 6,063",55%,2022-11-03 21:26:52.301260
15,DE820MW22Y49BNAFAMZ,Defacto Woman Jegging Denim Trousers -Blue,https://www.jumia.com.ng/defacto-woman-jegging-denim-trousers-blue-170438852.html,"₦ 6,414","₦ 14,253",55%,2022-11-03 21:26:52.797907
16,DE820MW1NQ6CZNAFAMZ,Defacto Girl REGULAR FIT Knitted Athlete-Purple,https://www.jumia.com.ng/defacto-girl-regular-fit-knitted-athlete-purple-134681300.html,"₦ 1,575","₦ 3,498",55%,2022-11-03 21:26:53.275880
17,DE820MW2Z7T8VNAFAMZ,Defacto Man Knitted Trousers - Anthracite,https://www.jumia.com.ng/defacto-man-knitted-trousers-anthracite-170438008.html,"₦ 5,830","₦ 11,660",50%,2022-11-03 21:26:53.746395
18,AD002FC02YATSNAFAMZ,ADIDAS SPORTS PERFORMANCE SOCKS 3S CSH CRW3P,https://www.jumia.com.ng/adidas-sports-performance-socks-3s-csh-crw3p-86595940.html,"₦ 13,043",,,2022-11-03 21:26:54.187253
19,VE566SL0XF3OINAFAMZ,VEJARO N13 Lace Transparent Lingerie Underwear & Nightdress-Black,https://www.jumia.com.ng/vejaro-n13-lace-transparent-lingerie-underwear-nightdress-black-83913165.html,"₦ 2,071","₦ 12,500",83%,2022-11-03 21:26:54.738503
