,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,RE714EA2L99TANAFAMZ,Realme earbuds Wireless Earbuds Bluetooth 5.0 Earphones 6D Bass Earpóds,https://www.jumia.com.ng/realme-earbuds-wireless-earbuds-bluetooth-5.0-earphones-6d-bass-earpods-101963665.html,"₦ 5,999","₦ 6,500",8%,2022-11-02 23:06:00.299264
1,GE779EA1KH16TNAFAMZ,P47 Headset Creative Wireless Headset Mobile Phone Plug Card Head St3 Headset,https://www.jumia.com.ng/generic-p47-headset-creative-wireless-headset-mobile-phone-plug-card-head-st3-headset-98135849.html,"₦ 4,490",,,2022-11-02 23:06:00.525578
2,KO623EA2LT6PONAFAMZ,"Konka 50""Inches (Wisdom Share) Smart 4K TV + Promo Price",https://www.jumia.com.ng/konka-50inches-wisdom-share-smart-4k-tv-promo-price-121066575.html,"₦ 178,000","₦ 178,900",1%,2022-11-02 23:06:00.882294
3,GE779EL39VNEONAFAMZ,"TV Guide, Protect All Electronics , POWER SURGE PROTECTOR",https://www.jumia.com.ng/generic-tv-guide-protect-all-electronics-power-surge-protector-144719979.html,"₦ 3,999","₦ 4,900",18%,2022-11-02 23:06:01.233354
4,HI368EA0D5G4VNAFAMZ,Hisense Bluetooth Sound Bar System AUD 204,https://www.jumia.com.ng/hisense-bluetooth-sound-bar-system-aud-204-99198022.html,"₦ 27,999","₦ 35,000",20%,2022-11-02 23:06:01.521445
5,GE779EA0BPSZ5NAFAMZ,8S(L) WiFi FPV Long Fly RC 4K HD Drone Quadcopters With EXTRA BATTERY Drones,https://www.jumia.com.ng/generic-8sl-wifi-fpv-long-fly-rc-4k-hd-drone-quadcopters-with-extra-battery-drones-92797691.html,"₦ 49,999",,,2022-11-02 23:06:01.698120
6,GE779EA1LPF4UNAFAMZ,Professional Live Stream With Cell Phone Selfie Holder.,https://www.jumia.com.ng/generic-professional-live-stream-with-cell-phone-selfie-holder.-62142969.html,"₦ 6,000","₦ 10,000",40%,2022-11-02 23:06:01.917454
7,SA951EA15RDADNAFAMZ,Sanyo 32 INCHES FULL HD LED TV WITH HANGER,https://www.jumia.com.ng/sanyo-32-inches-full-hd-led-tv-with-hanger-98114107.html,"₦ 60,000","₦ 75,000",20%,2022-11-02 23:06:02.127820
8,SU366EA0HU2S4NAFAMZ,500watts Solar Power Inverter,https://www.jumia.com.ng/generic-500watts-solar-power-inverter-65765992.html,"₦ 12,400","₦ 12,500",1%,2022-11-02 23:06:02.311941
9,GE779EA1RLEVONAFAMZ,1 Set RC Ultra-Wide Angle Camera RC Set Boys Gifts White,https://www.jumia.com.ng/generic-1-set-rc-ultra-wide-angle-camera-rc-set-boys-gifts-white-186841860.html,"₦ 27,832","₦ 55,664",50%,2022-11-02 23:06:02.499441
10,AU475EA1Q9UVINAFAMZ,New Age Multi Purpose Auxiliary Audio Cable 3.5mm Jack Cord,https://www.jumia.com.ng/new-age-multi-purpose-auxiliary-audio-cable-3.5mm-jack-cord-101169540.html,"₦ 2,190",,,2022-11-02 23:06:02.658498
11,GL219EA1EF2XGNAFAMZ,"Amani 50""INCHE SMART ANDROID FULL Amani HD/LED PROMO PRICE1YEAR WARRANTY",https://www.jumia.com.ng/amani-50inche-smart-android-full-amani-hdled-promo-price1year-warranty-63448648.html,"₦ 166,990","₦ 280,500",40%,2022-11-02 23:06:02.861675
12,GE779CM2IW93JNAFAMZ,SPY Camera For Security Mini Digital Camera Cctv Wireless,https://www.jumia.com.ng/generic-spy-camera-for-security-mini-digital-camera-cctv-wireless-132207625.html,"₦ 7,800",,,2022-11-02 23:06:03.069282
13,GE779EA06OVU3NAFAMZ,Smart Wireless Bluetooth Headset With Microphone,https://www.jumia.com.ng/generic-smart-wireless-bluetooth-headset-with-microphone-99683211.html,"₦ 10,900","₦ 15,200",28%,2022-11-02 23:06:03.293843
14,GE779ST205IVINAFAMZ,Automatic Ringlight With Stand And Phone/camera Holder,https://www.jumia.com.ng/generic-automatic-ringlight-with-stand-and-phonecamera-holder-149009112.html,"₦ 9,000","₦ 12,000",25%,2022-11-02 23:06:03.487551
15,OB545EA3ZWNESNAFAMZ,Obdlink Mx Bluetooth EarPhone Bluetooth For Android And Apple Phone Earpiece Hear 5.0 Wireless Earpód Headphones,https://www.jumia.com.ng/obdlink-mx-bluetooth-earphone-bluetooth-for-android-and-apple-phone-earpiece-hear-5.0-wireless-earpod-headphones-202480714.html,"₦ 8,999","₦ 48,500",81%,2022-11-02 23:06:03.674936
16,PO437EL1ACKGANAFAMZ,Polystar New Trend Energy Saving Smart Curve Digital TV - 32 Inches,https://www.jumia.com.ng/polystar-new-trend-energy-saving-smart-curve-digital-tv-32-inches-41784877.html,"₦ 111,900",,,2022-11-02 23:06:03.831624
17,DJ709EL16DPUXNAFAMZ,Bluetooth Home Theater System + Free DVD,https://www.jumia.com.ng/generic-bluetooth-home-theater-system-free-dvd-31938117.html,"₦ 47,995","₦ 48,000",1%,2022-11-02 23:06:04.019128
18,AN737EA1BP9B5NAFAMZ,Andoer 42LED Video Photography Light With Cold Shoe Mount,https://www.jumia.com.ng/andoer-42led-video-photography-light-with-cold-shoe-mount-71402108.html,"₦ 6,800","₦ 10,373",34%,2022-11-02 23:06:04.205775
19,MK155EA3A4RT2NAFAMZ,"MK 40"" INCH Full HD LED TV",https://www.jumia.com.ng/mk-40-inch-full-hd-led-tv-105371489.html,"₦ 95,000","₦ 120,000",21%,2022-11-02 23:06:04.394755
20,HI368EA2WFOJSNAFAMZ,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP",https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app-102711457.html,"₦ 136,800","₦ 178,040",23%,2022-11-02 23:06:04.581184
21,LG835EL1FGNV7NAFAMZ,LG XBOOM 2.1 CH 40 Watts Wireless Audio Streaming System,https://www.jumia.com.ng/lg-xboom-2.1-ch-40-watts-wireless-audio-streaming-system-34873468.html,"₦ 50,000","₦ 57,000",12%,2022-11-02 23:06:04.769440
22,BA175TG0R9JY5NAFAMZ,Baofeng 10pieces Security Alert PhoneBaofeng BF-888s Walkie Talkies,https://www.jumia.com.ng/baofeng-10pieces-security-alert-phonebaofeng-bf-888s-walkie-talkies-98359754.html,"₦ 80,000","₦ 1,000,000",92%,2022-11-02 23:06:04.956932
23,GE779EA0TU5U3NAFAMZ,W26+ Smartwatch Series 6,https://www.jumia.com.ng/fashion-w26-smartwatch-series-6-70161105.html,"₦ 13,999","₦ 30,000",53%,2022-11-02 23:06:05.143779
24,GE779EA1F4NC9NAFAMZ,Anti-interference GPS WiFi 4KHD Smart Video Camera Drone,https://www.jumia.com.ng/generic-anti-interference-gps-wifi-4khd-smart-video-camera-drone-98277858.html,"₦ 90,000",,,2022-11-02 23:06:05.300115
25,GE779EA0MM7ZUNAFAMZ,HRD-603 Portable Radio AM/FM/SW/BT/TF Pocket Radio USB MP3,https://www.jumia.com.ng/generic-hrd-603-portable-radio-amfmswbttf-pocket-radio-usb-mp3-64388973.html,"₦ 18,000","₦ 25,200",29%,2022-11-02 23:06:05.487664
26,GE779EL0P7WVNNAFAMZ,"Mini 3-in-1 Display Port DP To DVI VGA HDMI Adapter Converter Cable For Apple MacBook, IMac, Mac Book Air/Pro And Mac Surface Pro Multiport Cable Converter Hub (White)",https://www.jumia.com.ng/generic-mini-3-in-1-display-port-dp-to-dvi-vga-hdmi-adapter-converter-cable-for-apple-macbook-imac-mac-book-airpro-and-mac-surface-pro-multiport-cable-converter-hub-white-30695324.html,"₦ 4,700","₦ 8,700",46%,2022-11-02 23:06:05.658286
27,JB812EA0WHMQGNAFAMZ,Jbl Go 3 Portable Bluetooth Speaker,https://www.jumia.com.ng/jbl-go-3-portable-bluetooth-speaker-82307545.html,"₦ 30,800",,,2022-11-02 23:06:05.814553
28,GE779EA02TFIXNAFAMZ,3-in-1 Certified Qi Wireless Battery Chargers Compatible With IPhone Xs/MAX/XR/8/X/8Plus And Samsung Galaxy Note9/8/7/5/S9/S9 Plus/S8S8 Plus/S7/S7 Egde/S6 Edge Plus,https://www.jumia.com.ng/generic-3-in-1-certified-qi-wireless-battery-chargers-compatible-with-iphone-xsmaxxr8x8plus-and-samsung-galaxy-note9875s9s9-pluss8s8-pluss7s7-egdes6-edge-plus-77323740.html,"₦ 12,450","₦ 17,000",27%,2022-11-02 23:06:06.002085
29,GE779EL1LDJZUNAFAMZ,Double Wall Mounted Glass Shelf DVD/Decoder Hanger Black,https://www.jumia.com.ng/generic-double-wall-mounted-glass-shelf-dvddecoder-hanger-black-45507369.html,"₦ 6,500","₦ 7,500",13%,2022-11-02 23:06:06.189479
30,PO437EA08IORGNAFAMZ,Polystar Mini-Hifi Home Theatre System With Bluetooth 2021 Model,https://www.jumia.com.ng/polystar-mini-hifi-home-theatre-system-with-bluetooth-2021-model-82880341.html,"₦ 65,000",,,2022-11-02 23:06:06.376959
31,GE779EA1A7KOCNAFAMZ,Display Port To HDMI Male Female Adapter Converter DisplayPort DP Black,https://www.jumia.com.ng/generic-display-port-to-hdmi-male-female-adapter-converter-displayport-dp-black-42751677.html,"₦ 1,350","₦ 2,025",33%,2022-11-02 23:06:06.565041
32,LG835EA1BDW90NAFAMZ,LG 2350Watts XBoom Bluetooth HiFi Home Theater System,https://www.jumia.com.ng/lg-2350watts-xboom-bluetooth-hifi-home-theater-system-67209597.html,"₦ 212,800","₦ 230,000",7%,2022-11-02 23:06:06.769903
33,RO586EA0MH3A2NAFAMZ,3.1 SOUND Bluetooth Home Theatre System+free DVD PLAYER. Nunix,https://www.jumia.com.ng/generic-3.1-sound-bluetooth-home-theatre-systemfree-dvd-player.-nunix-45984773.html,"₦ 38,960","₦ 45,999",15%,2022-11-02 23:06:06.972463
34,GE779EA1ZBNBCNAFAMZ,Fingerprint Touch Earphone Earbuds With Inbuilt Power-Bank,https://www.jumia.com.ng/generic-fingerprint-touch-earphone-earbuds-with-inbuilt-power-bank-186169791.html,"₦ 6,599","₦ 13,999",53%,2022-11-02 23:06:07.174963
35,IT724EA24M8WTNAFAMZ,itel 6 Sockets Extension Box Muti Socket White ISU-1621W,https://www.jumia.com.ng/itel-6-sockets-extension-box-muti-socket-white-isu-1621w-179788682.html,"₦ 3,790","₦ 8,000",53%,2022-11-02 23:06:07.362467
36,HI368EA131TO9NAFAMZ,Hisense 55 Inches Smart 4K UHD Frameless TV–,https://www.jumia.com.ng/hisense-55-inches-smart-4k-uhd-frameless-tv-73109556.html,"₦ 253,800","₦ 274,800",8%,2022-11-02 23:06:07.550166
37,GE779EA15EK7QNAFAMZ,Shockproof Wireless Bluetooth-compatible Earphones-Black,https://www.jumia.com.ng/generic-shockproof-wireless-bluetooth-compatible-earphones-black-83634596.html,"₦ 1,134","₦ 2,268",50%,2022-11-02 23:06:07.721694
38,MA699HL16YYANNAFAMZ,Maxi Table Top Gas Burner Maxi 200,https://www.jumia.com.ng/table-top-gas-burner-maxi-200-maxi-mpg264167.html,"₦ 15,500",,,2022-11-02 23:06:07.877989
39,GE779EA1YMBSHNAFAMZ,Digital Voice Recorder Audio Dictaphone USB Flash Disk,https://www.jumia.com.ng/generic-digital-voice-recorder-audio-dictaphone-usb-flash-disk-133841681.html,"₦ 7,680","₦ 8,320",8%,2022-11-02 23:06:08.065527
40,GE779EA1Q98N4NAFAMZ,Universal Travel Adapter NO USB Port - 1 Piece,https://www.jumia.com.ng/generic-universal-travel-adapter-no-usb-port-1-piece-169276540.html,"₦ 2,550","₦ 6,000",58%,2022-11-02 23:06:08.253072
41,BR457EL2UP6OUNAFAMZ,Djack 2.1ch HOME THEATRE SYSTEM WITH BLUETOOTH,https://www.jumia.com.ng/djack-2.1ch-home-theatre-system-with-bluetooth-120959427.html,"₦ 45,950","₦ 51,999",12%,2022-11-02 23:06:08.440568
42,SU997EA0YDCZYNAFAMZ,Super Sound Super X Bass Bluetooth Home Theatre System 3.1 + Free LG DVD Player,https://www.jumia.com.ng/super-sound-super-x-bass-bluetooth-home-theatre-system-3.1-free-lg-dvd-player-81303775.html,"₦ 39,988","₦ 45,999",13%,2022-11-02 23:06:08.632310
43,BL670HA18OWGTNAFAMZ,Blue Gate UPS 653KVA Backup With Internal AVR,https://www.jumia.com.ng/blue-gate-ups-653kva-backup-with-internal-avr-52946057.html,"₦ 27,800",,,2022-11-02 23:06:08.769806
44,GE779EA2WLBHNNAFAMZ,Ringlight LED 18 Inches 45cm Ring Light {EXTRA LARGE 45CM},https://www.jumia.com.ng/generic-ringlight-led-18-inches-45cm-ring-light-extra-large-45cm-113747657.html,"₦ 27,350","₦ 45,650",40%,2022-11-02 23:06:08.957537
45,GE779EA2CWNBKNAFAMZ,Decorative Led Starry Night Rotating Projector Light / Lamp,https://www.jumia.com.ng/generic-decorative-led-starry-night-rotating-projector-light-lamp-106901624.html,"₦ 5,550","₦ 7,500",26%,2022-11-02 23:06:09.158416
46,SO442CM0N36SSNAFAMZ,Solar Powered Cctv 4G Simcard Intelligent Rotational Camera,https://www.jumia.com.ng/solar-powered-cctv-4g-simcard-intelligent-rotational-camera-84997783.html,"₦ 110,000","₦ 180,000",39%,2022-11-02 23:06:09.345874
47,BA175EA2N0TPANAFAMZ,Baofeng Bf888s Walkie Talkie ONE PCS,https://www.jumia.com.ng/baofeng-bf888s-walkie-talkie-one-pcs-141020695.html,"₦ 14,000","₦ 15,000",7%,2022-11-02 23:06:09.533374
