,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,MO223DB2AG3LQNAFAMZ,Moet & Chandon Dom Pérignon Vintage 2012 0.75L (12.5% Vol.),https://www.jumia.com.ng/moet-chandon-dom-perignon-vintage-2012-0.75l-12.5-vol.-187697483.html,"₦ 133,333","₦ 160,000",17%,2022-11-03 23:27:14.167668
1,AI122GR0555MZNAFAMZ,Air wick Botanica Moroccan Mint & Pink Grapefruit Air Freshner,https://www.jumia.com.ng/botanica-moroccan-mint-pink-grapefruit-air-freshner-air-wick-mpg1602250.html,"₦ 6,500","₦ 10,000",35%,2022-11-03 23:27:14.331932
2,SA550FF1F4X26NAFAMZ,Sacvin Smart Life - (6 In 1) Container Set,https://www.jumia.com.ng/sacvin-smart-life-6-in-1-container-set-68898858.html,"₦ 6,500",,,2022-11-03 23:27:14.474222
3,ZA256DV2RL1F9NAFAMZ,Zahidi-Vita Plus Breast Enlargement Saggy Breast 30 Tabs 100% Natural,https://www.jumia.com.ng/zahidi-vita-plus-breast-enlargement-saggy-breast-30-tabs-100-natural-150636276.html,"₦ 2,300","₦ 3,000",23%,2022-11-03 23:27:14.728373
4,MA129DB2YPEMQNAFAMZ,Macallan The Macallan Whisky 1 BOTTLE,https://www.jumia.com.ng/macallan-the-macallan-whisky-1-bottle-185642297.html,"₦ 33,999",,,2022-11-03 23:27:14.880390
5,CO679FF22H4S1NAFAMZ,Cointreau Orange French Liquor 70cl,https://www.jumia.com.ng/cointreau-orange-french-liquor-70cl-192909052.html,"₦ 19,800","₦ 26,000",24%,2022-11-03 23:27:15.140575
6,GL451FF40U29ANAFAMZ,Glenfiddich 12 Year Old,https://www.jumia.com.ng/glenfiddich-12-year-old-201376234.html,"₦ 22,500",,,2022-11-03 23:27:15.391399
7,SA550FF0MB8R0NAFAMZ,Sacvin Snap & Go (5 In 1) Container Set Of Different Sizes,https://www.jumia.com.ng/sacvin-snap-go-5-in-1-container-set-of-different-sizes-80167473.html,"₦ 3,600",,,2022-11-03 23:27:15.570891
8,AS924DB1QX1LFNAFAMZ,Asconi Agor Red Wine 75cl - CARTON OF 6/12,https://www.jumia.com.ng/asconi-agor-red-wine-75cl-carton-of-612-170977650.html,"₦ 25,990 - ₦ 47,990",,,2022-11-03 23:27:15.702024
9,GE779FF24OLRXNAFAMZ,Food Storage Container-6 Set,https://www.jumia.com.ng/generic-food-storage-container-6-set-118789782.html,"₦ 5,999","₦ 8,000",25%,2022-11-03 23:27:15.866492
10,GA545FF23TUYINAFAMZ,Gateway Foods Coarse Bulgur Wheat 1kg,https://www.jumia.com.ng/gateway-foods-coarse-bulgur-wheat-1kg-164346372.html,"₦ 6,500","₦ 7,000",7%,2022-11-03 23:27:16.027312
11,VI041GR2Y4I9CNAFAMZ,VIVA Multipurpose Soap With Freshness (packs Of 6)-250g,https://www.jumia.com.ng/viva-multipurpose-soap-with-freshness-packs-of-6-250g-148594287.html,"₦ 5,500",,,2022-11-03 23:27:16.173583
12,PE952FF3OSVFONAFAMZ,Pepsi Light 40cl X12 (PET),https://www.jumia.com.ng/pepsi-light-40cl-x12-pet-202465032.html,"₦ 6,000 - ₦ 8,000","₦ 10,000",40%,2022-11-03 23:27:16.371148
13,BU656FF2QUF9QNAFAMZ,Burger Peanut Burger 1 Carton,https://www.jumia.com.ng/burger-peanut-burger-1-carton-183812066.html,"₦ 8,000","₦ 12,000",33%,2022-11-03 23:27:16.541924
14,GE779CP1BXE73NAFAMZ,"Sink Drain Cleaner, Antiseptic And PVC Pipe Flusher",https://www.jumia.com.ng/generic-sink-drain-cleaner-antiseptic-and-pvc-pipe-flusher-99999408.html,"₦ 2,850","₦ 7,000",59%,2022-11-03 23:27:16.712969
15,GE779CP0GLPO2NAFAMZ,Ziplock Pouch Weed Bag 3.5g (100pcs) Backwoods,https://www.jumia.com.ng/generic-ziplock-pouch-weed-bag-3.5g-100pcs-backwoods-89868872.html,"₦ 16,000",,,2022-11-03 23:27:16.843475
16,CL017FF2ZY1YDNAFAMZ,Clase Azul Tequila Reposado 750ML X 12 Bottles,https://www.jumia.com.ng/clase-azul-tequila-reposado-750ml-x-12-bottles-194770318.html,"₦ 1,519,999","₦ 1,599,999",5%,2022-11-03 23:27:16.983056
17,CE288FF2P4F71NAFAMZ,Cebon Sweetened Condensed Filled Milk X 2Tins,https://www.jumia.com.ng/cebon-sweetened-condensed-filled-milk-x-2tins-196092136.html,"₦ 9,500",,,2022-11-03 23:27:17.123615
18,AJ032FF310C05NAFAMZ,Aji No Moto Ajinomoto Seasoning 454g X 2,https://www.jumia.com.ng/aji-no-moto-ajinomoto-seasoning-454g-x-2-110739038.html,"₦ 2,900",,,2022-11-03 23:27:17.234983
19,LU419DB1Q3KIINAFAMZ,Luc Belaire Rare Rose Wine 75cl,https://www.jumia.com.ng/luc-belaire-rare-rose-wine-75cl-164720340.html,"₦ 38,000 - ₦ 220,000",,,2022-11-03 23:27:17.344250
20,NE058FF2FY0FZNAFAMZ,Nestle Milo Hot Chocolate Refil 800g X 2,https://www.jumia.com.ng/nestle-milo-hot-chocolate-refil-800g-x-2-117431774.html,"₦ 6,580","₦ 7,500",12%,2022-11-03 23:27:17.494864
21,GE779GR0UTR5INAFAMZ,Classic Ebony Wood Tobacco Smoking Pipe,https://www.jumia.com.ng/generic-classic-ebony-wood-tobacco-smoking-pipe-49667715.html,"₦ 4,085","₦ 5,677",28%,2022-11-03 23:27:17.645927
22,TO973CP2C5I47NAFAMZ,TOP BREEZE Freshmatic Sweety Aroma Refill Air Freshener 2pieces,https://www.jumia.com.ng/top-breeze-freshmatic-sweety-aroma-refill-air-freshener-2pieces-130544314.html,"₦ 5,800",,,2022-11-03 23:27:17.759294
23,GE779CP21GF7SNAFAMZ,"BED BUG KILLER KIT FOR 2 BEDROOM FLAT (Exthor And Pestman, Kills BedBugs, Fleas, Lice & Their Eggs)",https://www.jumia.com.ng/generic-bed-bug-killer-kit-for-2-bedroom-flat-exthor-and-pestman-kills-bedbugs-fleas-lice-their-eggs-148187332.html,"₦ 29,800","₦ 36,850",19%,2022-11-03 23:27:17.895933
24,VI875AO2TWF65NAFAMZ,Viga VIGA50000 DELAY Spray LastLong Stamina Performance.,https://www.jumia.com.ng/viga-viga50000-delay-spray-lastlong-stamina-performance.-196835117.html,"₦ 3,799","₦ 8,000",53%,2022-11-03 23:27:18.034629
25,EN212DB1ZPMZ0NAFAMZ,Ensure Healthy Vanilla Nutrition Shake Drink - 24 Bottles,https://www.jumia.com.ng/ensure-healthy-vanilla-nutrition-shake-drink-24-bottles-180984402.html,"₦ 45,000",,,2022-11-03 23:27:18.143667
26,BR606DB3968UDNAFAMZ,Vodka X1 Intense Smirnoff Chocolate 1/6 & 12 Bottles 37%Alc,https://www.jumia.com.ng/vodka-x1-intense-smirnoff-chocolate-16-12-bottles-37alc-196460869.html,"₦ 5,700 - ₦ 30,000",,,2022-11-03 23:27:18.250688
27,VI959CP0ZSW9ENAFAMZ,Victory Cling Film Plastic Food Wrap X 6,https://www.jumia.com.ng/victory-cling-film-plastic-food-wrap-x-6-83743106.html,"₦ 5,400",,,2022-11-03 23:27:18.364521
28,GE779FF2R1KCYNAFAMZ,50-Pack Meal Prep Plastic Microwavable Plate,https://www.jumia.com.ng/generic-50-pack-meal-prep-plastic-microwavable-plate-162055366.html,"₦ 75,000","₦ 100,000",25%,2022-11-03 23:27:18.507954
29,HO034HA4UHXS8NAFAMZ,Hookah Rechargeable Cigarette Vape Shisha Pen BIG SMOKE,https://www.jumia.com.ng/hookah-rechargeable-cigarette-vape-shisha-pen-big-smoke-202109039.html,"₦ 31,999","₦ 55,000",42%,2022-11-03 23:27:18.662258
30,SU119FF26NUD4NAFAMZ,SUPA KOMANDO Energy Drink 30cl X 12 (PET),https://www.jumia.com.ng/supa-komando-energy-drink-30cl-x-12-pet-188422123.html,"₦ 3,900",,,2022-11-03 23:27:18.775735
31,HO311DB2AGAEONAFAMZ,Horlicks Original Malted Milk - 500g,https://www.jumia.com.ng/horlicks-original-malted-milk-500g-169488483.html,"₦ 6,200",,,2022-11-03 23:27:18.888462
32,AM052FF22LVXZNAFAMZ,Ambi Pur Air Freshener Case & Permanente Refill,https://www.jumia.com.ng/ambi-pur-air-freshener-case-permanente-refill-195721352.html,"₦ 3,800","₦ 4,000",5%,2022-11-03 23:27:19.025793
33,PO901FF388LWZNAFAMZ,Post Honey Bunches Of Oatmeal - 1.3kg,https://www.jumia.com.ng/post-honey-bunches-of-oatmeal-1.3kg-170173259.html,"₦ 13,000",,,2022-11-03 23:27:19.141694
34,CH433FF2VSQEANAFAMZ,Chamdor White Grape Non - Alcoholic Wine 75cl,https://www.jumia.com.ng/chamdor-white-grape-non-alcoholic-wine-75cl-162014347.html,"₦ 16,500 - ₦ 30,000",,,2022-11-03 23:27:19.253869
35,GE779GR2FURY2NAFAMZ,Floor And Tiles Cleaner (Antibacterial) - 4Liter,https://www.jumia.com.ng/generic-floor-and-tiles-cleaner-antibacterial-4liter-109426574.html,"₦ 6,000",,,2022-11-03 23:27:19.363015
36,15034CP096IEONAFAMZ,Green Shield Greenshield Conditioning Leather Surface Wipes,https://www.jumia.com.ng/green-shield-greenshield-conditioning-leather-surface-wipes-63302451.html,"₦ 5,000",,,2022-11-03 23:27:19.478340
37,GE779HA23218GNAFAMZ,Wax Globe Vape Pen Starter Kits Vaporizer Glass Bulb Waxy With UGO V II EVOD Micro USB Passthrough,https://www.jumia.com.ng/generic-wax-globe-vape-pen-starter-kits-vaporizer-glass-bulb-waxy-with-ugo-v-ii-evod-micro-usb-passthrough-121166062.html,"₦ 10,000","₦ 12,000",17%,2022-11-03 23:27:19.629075
38,AI122CP2HYW52NAFAMZ,Air wick Automatic AirFreshener Spray Refill - 2pcs,https://www.jumia.com.ng/automatic-airfreshener-spray-refill-2pcs-air-wick-mpg1622360.html,"₦ 4,200",,,2022-11-03 23:27:19.750772
39,GE779CP0YSVCTNAFAMZ,Drinking Straw Foldable Straw Smoothie Straws - 100PCS,https://www.jumia.com.ng/generic-drinking-straw-foldable-straw-smoothie-straws-100pcs-94935485.html,"₦ 2,400",,,2022-11-03 23:27:19.865621
40,GE357FF2XSG8ZNAFAMZ,Geisha Mackerel In Tomato Sauce - CARTON OF 50 TINS,https://www.jumia.com.ng/geisha-mackerel-in-tomato-sauce-carton-of-50-tins-170178677.html,"₦ 28,000",,,2022-11-03 23:27:20.010224
41,ST414DB2LYS7ONAFAMZ,St Remy VSOP French Brandy 70cl,https://www.jumia.com.ng/st-remy-vsop-french-brandy-70cl-165172875.html,"₦ 20,000 - ₦ 28,000",,,2022-11-03 23:27:20.143704
42,GE779FC2LAOQONAFAMZ,"Food, Fruit Vegetable Disposable Nylon Gloves 100PCS",https://www.jumia.com.ng/generic-food-fruit-vegetable-disposable-nylon-gloves-100pcs-121920765.html,"₦ 2,500",,,2022-11-03 23:27:20.257087
43,PE990FF11CWLQNAFAMZ,Perfetti Mentos Fresh Action Candy Menthol Pouch X 2,https://www.jumia.com.ng/perfetti-mentos-fresh-action-candy-menthol-pouch-x-2-81974726.html,"₦ 1,700","₦ 2,000",15%,2022-11-03 23:27:20.398493
44,GE779CP0JELVSNAFAMZ,Multipurpose Sponge Pads X4,https://www.jumia.com.ng/generic-multipurpose-sponge-pads-x4-84249523.html,"₦ 2,500",,,2022-11-03 23:27:20.538810
45,IN147FF2OTVVHNAFAMZ,Indomie Hungry Man Size Noodles Chicken Flavour 180g × 24(1 Carton),https://www.jumia.com.ng/indomie-hungry-man-size-noodles-chicken-flavour-180g-241-carton-196473626.html,"₦ 9,700","₦ 12,000",19%,2022-11-03 23:27:20.735942
46,LA558FF234MKMNAFAMZ,Laziz Vegetable Oil - 5 Litre,https://www.jumia.com.ng/laziz-vegetable-oil-5-litre-187078162.html,"₦ 13,900","₦ 16,000",13%,2022-11-03 23:27:20.919457
47,BA625FF2FILM0NAFAMZ,Baileys The Original Irish Cream 700 Ml,https://www.jumia.com.ng/baileys-the-original-irish-cream-700-ml-180449964.html,"₦ 14,000",,,2022-11-03 23:27:21.062794
