,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,GA307CP0QIMUUNAFAMZ,Gain Cold Water + Cold Fresh Laundry Detergent,https://www.jumia.com.ng/gain-cold-water-cold-fresh-laundry-detergent-64493544.html,"₦ 35,000","₦ 40,000",13%,2022-11-03 23:23:21.539761
1,KI394FF04V3H7NAFAMZ,Kirkland Signature Organic Virgin Coconut Oil 2.48L - PACK OF 2,https://www.jumia.com.ng/kirkland-signature-organic-virgin-coconut-oil-2.48l-pack-of-2-70396180.html,"₦ 50,000",,,2022-11-03 23:23:21.684506
2,GE779CP0CDKSLNAFAMZ,Colored Trash Bags Waste Nylon Bags X 2,https://www.jumia.com.ng/generic-colored-trash-bags-waste-nylon-bags-x-2-96888702.html,"₦ 7,200",,,2022-11-03 23:23:21.822564
3,PE613FF0R68OHNAFAMZ,Pegasus Pink Coarse Salt Himalayan 800g - PACK OF 2,https://www.jumia.com.ng/pegasus-pink-coarse-salt-himalayan-800g-pack-of-2-71804654.html,"₦ 8,500",,,2022-11-03 23:23:21.965820
4,GE779CP0DSA1HNAFAMZ,"Sink & Drain Cleaner,",https://www.jumia.com.ng/generic-sink-drain-cleaner-98345132.html,"₦ 2,900","₦ 3,480",17%,2022-11-03 23:23:22.125959
5,BL383GR0JCUK1NAFAMZ,Blue Diamond CAMPHOR/NAPHTHALENE BALLS LARGE PACKS,https://www.jumia.com.ng/blue-diamond-camphornaphthalene-balls-large-packs-77121523.html,"₦ 3,000",,,2022-11-03 23:23:22.258409
6,RO522CP0IO8FHNAFAMZ,Rose Carla White Toilet Tissue - Pack Of 48 Rolls.,https://www.jumia.com.ng/rose-carla-white-toilet-tissue-pack-of-48-rolls.-75736313.html,"₦ 23,999",,,2022-11-03 23:23:22.384518
7,BR093CP02UU9UNAFAMZ,Diversey Anti-Splash Urinal Screen 60 Day Protection - Lavender 2pcs,https://www.jumia.com.ng/anti-splash-urinal-screen-60-day-protection-lavender-2pcs-diversey-mpg1236975.html,"₦ 18,000","₦ 30,000",40%,2022-11-03 23:23:22.541842
8,WO561CP183FY2NAFAMZ,Woolite Protect And Renew Laundry Detergent,https://www.jumia.com.ng/woolite-protect-and-renew-laundry-detergent-83736047.html,"₦ 20,500","₦ 23,000",11%,2022-11-03 23:23:22.762870
9,DE973GR0XOGO4NAFAMZ,Devon King'S Kings Vegetable Cooking Oil - 10 Litre.,https://www.jumia.com.ng/kings-vegetable-cooking-oil-10-litres-devon-kings-mpg107789.html,"₦ 22,980","₦ 25,800",11%,2022-11-03 23:23:22.904861
10,HE589HB32PE3KNAFAMZ,Hemani Pack Of 125ml Black Seeds Oil (12pieces),https://www.jumia.com.ng/hemani-pack-of-125ml-black-seeds-oil-12pieces-123424958.html,"₦ 27,000",,,2022-11-03 23:23:23.014627
11,CH581GR1DSL74NAFAMZ,Checkers Custard Powder (Vanilla) 2kg,https://www.jumia.com.ng/custard-powder-vanilla-2kg-checkers-mpg79504.html,"₦ 6,000",,,2022-11-03 23:23:23.131319
12,KI394FF1F9QMTNAFAMZ,Kirkland Signature Organic Virgin Coconut Oil - 2.48L,https://www.jumia.com.ng/kirkland-signature-organic-virgin-coconut-oil-2.48l-73841168.html,"₦ 25,000",,,2022-11-03 23:23:23.247849
13,GE641FF2JVC9WNAFAMZ,"GERBS Wild Black Rice, 64oz 4lbs Non GMO, Pesticide Free, Keto",https://www.jumia.com.ng/gerbs-wild-black-rice-64oz-4lbs-non-gmo-pesticide-free-keto-100370345.html,"₦ 23,000",,,2022-11-03 23:23:23.364417
14,WE357GR0B3DAVNAFAMZ,Wesson Pure & 100 Percent Natural Canola Oil - 4.73 Litres (x2),https://www.jumia.com.ng/wesson-pure-100-percent-natural-canola-oil-4.73-litres-x2-38923681.html,"₦ 34,000",,,2022-11-03 23:23:23.486038
15,TH757DB0OTXDXNAFAMZ,Three Crowns Evaporated Milk Tin 150g×24,https://www.jumia.com.ng/three-crowns-evaporated-milk-tin-150g24-77070714.html,"₦ 14,950","₦ 15,000",1%,2022-11-03 23:23:23.676527
16,WE357FF19I5UJNAFAMZ,Wesson Pure Canola Oil 4.75L - PACK OF 4,https://www.jumia.com.ng/wesson-pure-canola-oil-4.75l-pack-of-4-70103467.html,"₦ 65,000",,,2022-11-03 23:23:23.798622
17,TR737GR13CD4ONAFAMZ,Trs Almond Seed - 2 PACKS OF 750g,https://www.jumia.com.ng/almond-seeds-2-packs-of-750g-trs-mpg249108.html,"₦ 16,200",,,2022-11-03 23:23:23.914442
18,DE973GR0M3VEJNAFAMZ,Devon King'S Pure Vegetable Oil - 5 Litres,https://www.jumia.com.ng/kings-pure-vegetable-oil-5l-devon-mpg1191383.html,"₦ 15,000",,,2022-11-03 23:23:24.032652
19,NE058FF147BJ6NAFAMZ,Nestle Nestle Nescafe 3-In-1 Breakfast Coffee - 25g x10 x1,https://www.jumia.com.ng/nestle-nestle-nescafe-3-in-1-breakfast-coffee-25g-x10-x1-87162576.html,₦ 696,,,2022-11-03 23:23:24.148376
20,CW268GR0A8RX9NAFAMZ,Cway Cway Drinking Water 750ml x12,https://www.jumia.com.ng/cway-cway-drinking-water-750ml-x12-79550271.html,₦ 755,,,2022-11-03 23:23:24.292910
21,BR178FF1AV5SINAFAMZ,Nestle Milo Hot Chocolate Refill - 800g,https://www.jumia.com.ng/milo-hot-chocolate-refill-900g-nestle-milo-mpg1627607.html,"₦ 2,280",,,2022-11-03 23:23:24.422244
22,NE058DB1NKC1JNAFAMZ,Nestle Pure Life 60cl x20,https://www.jumia.com.ng/nestle-pure-life-60cl-x20-117064000.html,"₦ 1,600",,,2022-11-03 23:23:24.548308
23,EV438DB0GCPOQNAFAMZ,Eva Water 150cl x12,https://www.jumia.com.ng/eva-water-150cl-x12-81076472.html,"₦ 1,685",,,2022-11-03 23:23:24.676629
24,BR178FF0884MQNAFAMZ,Nestle Milo Nestle Milo Hot Chocolate Refill - 400g,https://www.jumia.com.ng/milo-hot-chocolate-refill-450g-nestle-milo-mpg1627605.html,"₦ 1,050",,,2022-11-03 23:23:24.812284
25,CW268GR0G73Z1NAFAMZ,Cway Cway Drinking Water 150cl x6,https://www.jumia.com.ng/cway-cway-drinking-water-150cl-x6-79550272.html,₦ 850,,,2022-11-03 23:23:24.927417
26,QU532FF1RJPCZNAFAMZ,Quaker Quick Cooking White Oats 500G*1,https://www.jumia.com.ng/quaker-quick-cooking-white-oats-500g1-193153760.html,"₦ 1,210",,,2022-11-03 23:23:25.054621
27,MA083FF264090NAFAMZ,Mama'S Pride Premium Parboiled Rice 50 KG,https://www.jumia.com.ng/mamas-pride-premium-parboiled-rice-50-kg-169969113.html,"₦ 49,990","₦ 70,000",29%,2022-11-03 23:23:25.191088
28,EV438DB0AEDMYNAFAMZ,Eva Water 75cl x12,https://www.jumia.com.ng/eva-water-75cl-x12-81076471.html,"₦ 1,045",,,2022-11-03 23:23:25.309704
29,GO106FF358D9VNAFAMZ,Golden Penny Macaroni 500g x1,https://www.jumia.com.ng/golden-penny-macaroni-500g-x1-195078109.html,₦ 458,,,2022-11-03 23:23:25.454915
30,CW268DB1Y89D1NAFAMZ,Cway Nutri-Yo Plain Sweetened Yoghurt 500ml x12,https://www.jumia.com.ng/cway-nutri-yo-plain-sweetened-yoghurt-500ml-x12-110585971.html,"₦ 3,100",,,2022-11-03 23:23:25.587883
31,CW268DB2FHTWLNAFAMZ,Cway Super Kids Nutri-Milk Orange Flavor 210ml x24,https://www.jumia.com.ng/cway-super-kids-nutri-milk-orange-flavor-210ml-x24-110585964.html,"₦ 2,300",,,2022-11-03 23:23:25.706081
32,NE058DB2T8ODZNAFAMZ,Nestle Pure life Sparkling 50cl x12,https://www.jumia.com.ng/nestle-pure-life-sparkling-50cl-x12-117064007.html,"₦ 1,600",,,2022-11-03 23:23:25.818159
33,OV361FF1QY9R7NAFAMZ,Ovaltine Ovaltine 800G Pouch 800G X1,https://www.jumia.com.ng/ovaltine-ovaltine-800g-pouch-800g-x1-193153750.html,"₦ 2,100",,,2022-11-03 23:23:25.935576
34,CO694GR0DFLIGNAFAMZ,Cobizco Cobizco GREEN TEA GINGER & LEMON 50G x1,https://www.jumia.com.ng/cobizco-cobizco-green-tea-ginger-lemon-50g-x1-82726522.html,₦ 890,,,2022-11-03 23:23:26.061461
35,GE779HA44FH50NAFAMZ,Electronic Cigarette Disposable Vape Pen Shisha Pen,https://www.jumia.com.ng/generic-electronic-cigarette-disposable-vape-pen-shisha-pen-202250394.html,"₦ 5,500","₦ 11,000",50%,2022-11-03 23:23:26.254700
36,BR178FF23WOV8NAFAMZ,Nestle Milo Nestle Milo Actv-Go Tin 400g x1,https://www.jumia.com.ng/nestle-milo-nestle-milo-actv-go-tin-400g-x1-102469472.html,"₦ 1,900",,,2022-11-03 23:23:26.399332
37,VI012FF2LBDLVNAFAMZ,Vicks Vicks Td Blue 97g,https://www.jumia.com.ng/vicks-vicks-td-blue-97g-193153765.html,₦ 290,,,2022-11-03 23:23:26.521667
38,KE359FF212N1FNAFAMZ,Kerrygold Avantage Filled Milk Powder 400G Tin,https://www.jumia.com.ng/kerrygold-avantage-filled-milk-powder-400g-tin-193153722.html,"₦ 2,140",,,2022-11-03 23:23:26.639439
