,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,ZE551EL1IWQ0ZNAFAMZ,Zealot S39 High Performance Super Bass Bluetooth Speaker,https://www.jumia.com.ng/zealot-s39-high-performance-super-bass-bluetooth-speaker-78952229.html,"₦ 33,500","₦ 38,500",13%,2022-11-03 12:32:51.750578
1,AM439EL1EFZATNAFAMZ,Amaz 43'' BLUETOOTH Smart Android TV- 1st Dual Screen Smart Tv,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,"₦ 144,400","₦ 207,000",30%,2022-11-03 12:32:51.926332
2,BI681HA0XJ8XANAFAMZ,Binatone 30 AMP Automatic Voltage Protector AVP-3000 - White,https://www.jumia.com.ng/30-amp-automatic-voltage-protector-avp-3000-binatone-mpg1662355.html,"₦ 12,240",,,2022-11-03 12:32:52.073789
3,AN839EA0E37ZENAFAMZ,Anker Soundcore Flare 2 360° Sound IPX7 Waterproof,https://www.jumia.com.ng/anker-soundcore-flare-2-360-sound-ipx7-waterproof-83946632.html,"₦ 50,999","₦ 90,999",44%,2022-11-03 12:32:52.271535
4,GE779EA0ZM7IGNAFAMZ,Smart TV Remote Control For Hisensee EN2B27 For EN2B27 HDTV,https://www.jumia.com.ng/generic-smart-tv-remote-control-for-hisensee-en2b27-for-en2b27-hdtv-82722895.html,"₦ 2,999","₦ 3,700",19%,2022-11-03 12:32:52.411980
5,QA791EL18WJX7NAFAMZ,Qasa AVR-Pro 1.5hp Automatic Voltage Stabilizer (Wall Mount),https://www.jumia.com.ng/qasa-avr-pro-1.5hp-automatic-voltage-stabilizer-wall-mount-51912457.html,"₦ 31,999","₦ 45,130",29%,2022-11-03 12:32:52.612838
6,GE779EA1D8Q59NAFAMZ,Qi Wireless Battery Chargers Compatible With Qi Enabled IPhone And Samsung Galaxy,https://www.jumia.com.ng/generic-qi-wireless-battery-chargers-compatible-with-qi-enabled-iphone-and-samsung-galaxy-71380728.html,"₦ 4,750","₦ 10,000",53%,2022-11-03 12:32:52.758534
7,GE779EA266QZKNAFAMZ,F911 Wireless Earbud Barrier-free High Fidelity-Black,https://www.jumia.com.ng/generic-f911-wireless-earbud-barrier-free-high-fidelity-black-106942313.html,"₦ 1,247","₦ 2,445",49%,2022-11-03 12:32:52.949677
8,SA951EA041S5JNAFAMZ,Sanyo 32 INCHES FULL HD LED TV WITH HANGER,https://www.jumia.com.ng/sanyo-32-inches-full-hd-led-tv-with-hanger-70610860.html,"₦ 60,500","₦ 90,000",33%,2022-11-03 12:32:53.102092
9,SO828EA064W9WNAFAMZ,Sonix 50-Inch 4k UHD Android Smart TV + Wall Bracket,https://www.jumia.com.ng/sonix-50-inch-4k-uhd-android-smart-tv-wall-bracket-84160301.html,"₦ 179,850","₦ 310,000",42%,2022-11-03 12:32:53.230150
10,GE779HA0DS3QHNAFAMZ,FRIDGE AND FREEZER GUARD 13Amp SURGE PROTECTOR SON APPROVED,https://www.jumia.com.ng/generic-fridge-and-freezer-guard-13amp-surge-protector-son-approved-71264132.html,"₦ 3,139","₦ 9,899",68%,2022-11-03 12:32:53.405361
11,XI363MT1M46L5NAFAMZ,XIAOMI MI WIRELESS AIR DOTS,https://www.jumia.com.ng/xiaomi-mi-wireless-air-dots-98821679.html,"₦ 5,500","₦ 9,000",39%,2022-11-03 12:32:53.542548
12,GE779EA0KJRNWNAFAMZ,Djack Djack Powerful Bluetooth HiFi System - DJ-L2,https://www.jumia.com.ng/generic-djack-djack-powerful-bluetooth-hifi-system-dj-l2-63641543.html,"₦ 65,000","₦ 66,590",2%,2022-11-03 12:32:53.678178
13,GE779EL04VA3INAFAMZ,Mniboom Bluetooth Speaker Bluetooth Wireless Earbuds 6D Bluetooth Earpiece Stereo Bass Headphone Display,https://www.jumia.com.ng/mniboom-bluetooth-speaker-bluetooth-wireless-earbuds-6d-bluetooth-earpiece-stereo-bass-headphone-display-68877180.html,"₦ 5,999","₦ 10,000",40%,2022-11-03 12:32:53.838397
14,BR839EA29XWHDNAFAMZ,"Mooved 32"" LED TV Digital Satellite Free Wall Hanger 2M HDMI Cable",https://www.jumia.com.ng/mooved-32-led-tv-digital-satellite-free-wall-hanger-2m-hdmi-cable-114603673.html,"₦ 63,000","₦ 99,216",37%,2022-11-03 12:32:54.020080
15,GE779EL1NBR89NAFAMZ,"Multipurpose Powerbank/mini-ups, For Wifi Router &CCTV 10000mah",https://www.jumia.com.ng/generic-multipurpose-powerbankmini-ups-for-wifi-router-cctv-10000mah-94854699.html,"₦ 20,999",,,2022-11-03 12:32:54.141952
16,IT724EA0WBIHJNAFAMZ,"itel 43"" Inch Inches S431 Satellite ICast FHD TV (With Over Voltage Protection)",https://www.jumia.com.ng/itel-43-inch-inches-s431-satellite-icast-fhd-tv-with-over-voltage-protection-78848245.html,"₦ 129,990","₦ 275,294",53%,2022-11-03 12:32:54.281161
17,GE779EL025FLUNAFAMZ,"Multipurpose Powerbank/mini-ups, Poe 430p For Wifi Router &CCTV",https://www.jumia.com.ng/generic-multipurpose-powerbankmini-ups-poe-430p-for-wifi-router-cctv-83721630.html,"₦ 18,999",,,2022-11-03 12:32:54.394148
18,GE779EL0CHVH2NAFAMZ,Accessories Silicone Case Strap Eartips Carabiner Earphone,https://www.jumia.com.ng/generic-accessories-silicone-case-strap-eartips-carabiner-earphone-43398902.html,₦ 840,"₦ 1,647",49%,2022-11-03 12:32:54.570173
19,GE779EA0N5UA0NAFAMZ,Original Charher With Lightning USB Data Cable For IPhone,https://www.jumia.com.ng/generic-original-charher-with-lightning-usb-data-cable-for-iphone-88630983.html,"₦ 2,900","₦ 4,000",28%,2022-11-03 12:32:54.755315
20,GE779EA0VISNSNAFAMZ,S8 Mini Wireless In-ear Earphone Hands Free Earphones Bluetooth Stereo Earbuds..,https://www.jumia.com.ng/generic-s8-mini-wireless-in-ear-earphone-hands-free-earphones-bluetooth-stereo-earbuds..-84054925.html,"₦ 1,470","₦ 2,882",49%,2022-11-03 12:32:54.942413
21,GO526EA0FOMCGNAFAMZ,"Gotv HDMI Decoder, Antenna, With One-Month GOtv Subscription",https://www.jumia.com.ng/decoder-antenna-with-one-month-gotv-max-subscription-gotv-mpg306103.html,"₦ 8,700","₦ 19,000",54%,2022-11-03 12:32:55.091239
22,GE779EA1J3VWXNAFAMZ,Soundbar - Bluetooth Speaker - 20W - 3D - Black,https://www.jumia.com.ng/generic-soundbar-bluetooth-speaker-20w-3d-black-90206529.html,"₦ 29,800","₦ 58,431",49%,2022-11-03 12:32:55.303586
23,TY829EA069TUXNAFAMZ,Type Z 25W Fast Type - C Iphone Charger Head USB C Adapter,https://www.jumia.com.ng/type-z-25w-fast-type-c-iphone-charger-head-usb-c-adapter-79263501.html,"₦ 4,999","₦ 8,000",38%,2022-11-03 12:32:55.512747
24,GE779EL1G2ROCNAFAMZ,Fridge Guard Voltage Protection,https://www.jumia.com.ng/generic-fridge-guard-voltage-protection-21296478.html,"₦ 3,150",,,2022-11-03 12:32:55.677389
25,GE779EL0VHRMRNAFAMZ,LumiParty Micro USB To HDMI Adapter Type C & Micro USB Male To HDMI Female Adapter Cable For Cellphone Tablet Which Has MHL R20 HSMALL,https://www.jumia.com.ng/generic-lumiparty-micro-usb-to-hdmi-adapter-type-c-micro-usb-male-to-hdmi-female-adapter-cable-for-cellphone-tablet-which-has-mhl-r20-hsmall-95079825.html,"₦ 4,200","₦ 8,235",49%,2022-11-03 12:32:55.862628
26,GE779EA1HFY5ENAFAMZ,TV Console Floating Wall Shelve For 32 Inches TV,https://www.jumia.com.ng/generic-tv-console-floating-wall-shelve-for-32-inches-tv-64736798.html,"₦ 27,990",,,2022-11-03 12:32:56.018169
27,GE779EA1MUQIDNAFAMZ,Bluetooth Headset V-8 Ear-buds HD Stereo Noise Cancelling,https://www.jumia.com.ng/generic-bluetooth-headset-v-8-ear-buds-hd-stereo-noise-cancelling-56715889.html,"₦ 3,200","₦ 5,225",39%,2022-11-03 12:32:56.174662
28,DM615EL05VFBDNAFAMZ,Fridge Guard 13Amp +TV/Audio-Guard 13Amp (combo),https://www.jumia.com.ng/fridge-guard-13amp-tvaudio-guard-13amp-combo-d-marc-mpg242674.html,"₦ 5,200","₦ 7,000",26%,2022-11-03 12:32:56.312946
29,GO526EL1FSRT4NAFAMZ,"Gotv HDMI Decoder, Antenna + One Month Gotv Max Subcription",https://www.jumia.com.ng/gotv-hdmi-decoder-antenna-one-month-gotv-max-subcription-42820078.html,"₦ 8,700","₦ 18,000",52%,2022-11-03 12:32:56.461602
30,GE779EL18YWRGNAFAMZ,Resizable Extendable Floor TV Stand,https://www.jumia.com.ng/generic-resizable-extendable-floor-tv-stand-86813557.html,"₦ 27,990",,,2022-11-03 12:32:56.576112
31,SK821EA1J2YOONAFAMZ,"Skyrun 43"" LED-43/CX FHD TV With Wall Bracket - Black",https://www.jumia.com.ng/skyrun-43-led-43cx-fhd-tv-with-wall-bracket-black-44171529.html,"₦ 109,987","₦ 231,353",52%,2022-11-03 12:32:56.773204
32,SU997EA0P1SHCNAFAMZ,Djack Super X Bass Bluetooth Home Theatre System 3.1 Speakers,https://www.jumia.com.ng/djack-super-x-bass-bluetooth-home-theatre-system-3.1-speakers-86937024.html,"₦ 35,850","₦ 41,999",15%,2022-11-03 12:32:56.939380
33,GE779EA0ITABANAFAMZ,IPhone Charger USB Charger IPhone 12/11/X/XR/ Pro Max,https://www.jumia.com.ng/generic-iphone-charger-usb-charger-iphone-1211xxr-pro-max-87499513.html,"₦ 3,500","₦ 7,800",55%,2022-11-03 12:32:57.102206
34,IT724EA1WLLNNNAFAMZ,itel 5 Sockets Extension Box With 3 USB Ports White ISU-1521WU,https://www.jumia.com.ng/itel-5-sockets-extension-box-with-3-usb-ports-white-isu-1521wu-113712251.html,"₦ 5,390","₦ 8,400",36%,2022-11-03 12:32:57.256769
35,GE779EA0LW8WTNAFAMZ,A11/A18 Rechargeable Bluetooth Speaker,https://www.jumia.com.ng/generic-a11a18-rechargeable-bluetooth-speaker-77467763.html,"₦ 12,800","₦ 20,000",36%,2022-11-03 12:32:57.414775
36,TC984EA0AE80GNAFAMZ,"TCL 32"" DLED HD TV",https://www.jumia.com.ng/tcl-32-dled-hd-tv-82795471.html,"₦ 73,800","₦ 89,000",17%,2022-11-03 12:32:57.582861
37,CE125HA3A5CJJNAFAMZ,Century 1000VA Automatic Voltage Stabilizer,https://www.jumia.com.ng/century-1000va-automatic-voltage-stabilizer-132244489.html,"₦ 19,992",,,2022-11-03 12:32:57.724684
38,EV734EA1ZGHXJNAFAMZ,Evisu Wired Headphones Earbuds For Apple Iphone 7 8 X XS XR 11 12 13 IOS Original Earphone Iphone EARPIECE Headset EarPód,https://www.jumia.com.ng/evisu-wired-headphones-earbuds-for-apple-iphone-7-8-x-xs-xr-11-12-13-ios-original-earphone-iphone-earpiece-headset-earpod-117422002.html,"₦ 3,450","₦ 5,000",31%,2022-11-03 12:32:57.868687
39,TC984EA2CQV6VNAFAMZ,"TCL 32"" HD TV With HDMI3, Dolby Surround Sound, USB2, AV & VGA Socket ( 32D3000)",https://www.jumia.com.ng/tcl-32-hd-tv-with-hdmi3-dolby-surround-sound-usb2-av-vga-socket-32d3000-132214324.html,"₦ 75,907",,,2022-11-03 12:32:57.976145
40,GE779HL1HD6Z1NAFAMZ,STRONG CHEAP SHIPPING FEE 2 Triangle Bathroom Corner Shelf Plus Free Toothpaste Dispenser,https://www.jumia.com.ng/generic-strong-cheap-shipping-fee-2-triangle-bathroom-corner-shelf-plus-free-toothpaste-dispenser-31253698.html,"₦ 6,300",,,2022-11-03 12:32:58.082604
41,GE779EA1D62S8NAFAMZ,Power Pod Bluetooth Wireless Ear Pód / Headphones 6D Stereo Earpóds,https://www.jumia.com.ng/power-pod-bluetooth-wireless-ear-pod-headphones-6d-stereo-earpods-82748528.html,"₦ 5,999","₦ 8,765",32%,2022-11-03 12:32:58.219088
42,JB812EA0KFH2DNAFAMZ,Jbl FLIP 5 Waterproof Portable Bluetooth Speaker,https://www.jumia.com.ng/jbl-flip-5-waterproof-portable-bluetooth-speaker-77241343.html,"₦ 78,000",,,2022-11-03 12:32:58.337117
43,GE779EA0WJ5ILNAFAMZ,"Mini DisplayPort To HDMI Adapter Mini DP Male To HDMI Female Thunderbolt 2.0 To HDMI Adapter For Apple MacBook Pro Air, Micro.soft Surface Pro 4 Pro 3, Google Chromebook, Monitor, Projector Etc.(White) BDZ",https://www.jumia.com.ng/generic-mini-displayport-to-hdmi-adapter-mini-dp-male-to-hdmi-female-thunderbolt-2.0-to-hdmi-adapter-for-apple-macbook-pro-air-micro.soft-surface-pro-4-pro-3-google-chromebook-monitor-projector-etc.white-bdz-52314645.html,"₦ 2,000","₦ 3,922",49%,2022-11-03 12:32:58.476444
44,TE796EL1KM4X8NAFAMZ,Tedber Sound Bar With Inbuilt Woofer- Bluetooth - Sr100plus,https://www.jumia.com.ng/tedber-sound-bar-with-inbuilt-woofer-bluetooth-sr100plus-80319059.html,"₦ 28,980","₦ 32,000",9%,2022-11-03 12:32:58.621297
45,DE541EA1CKSNDNAFAMZ,"Dexter 40"" Inches Flat Screen LED TV + USB Connection",https://www.jumia.com.ng/dexter-40-inches-flat-screen-led-tv-usb-connection-71819518.html,"₦ 88,500","₦ 110,600",20%,2022-11-03 12:32:58.757081
46,DJ709EA0D5XHLNAFAMZ,Djack HEAVY DUTY BOOM SPEAKER SYSTEM + FREE LG DVD!!,https://www.jumia.com.ng/djack-heavy-duty-boom-speaker-system-free-lg-dvd-98611122.html,"₦ 75,499","₦ 100,000",25%,2022-11-03 12:32:58.894744
47,GE779EA0HAX25NAFAMZ,2 In 1 Floating DVD DSTV Remote Control Wall Shelf,https://www.jumia.com.ng/generic-2-in-1-floating-dvd-dstv-remote-control-wall-shelf-77826092.html,"₦ 12,590",,,2022-11-03 12:32:59.015661
48,XD601EA29W0H9NAFAMZ,Xdobo Vibe 50W Bluetooth Wireless Speaker,https://www.jumia.com.ng/xdobo-vibe-50w-bluetooth-wireless-speaker-190524573.html,"₦ 170,000",,,2022-11-03 12:32:59.129269
49,WI655CM2PHJHXNAFAMZ,Wireless MS-T Wireless CCTV Security Camera Wifi HD 1080 Outdoor 4G SIM,https://www.jumia.com.ng/wireless-ms-t-wireless-cctv-security-camera-wifi-hd-1080-outdoor-4g-sim-137114736.html,"₦ 109,980","₦ 120,000",8%,2022-11-03 12:32:59.274140
