,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,NA107HL15MA19NAFAMZ,National Commercial Cooker And Pounder,https://www.jumia.com.ng/national-commercial-cooker-and-pounder-national-mpg1196890.html,"₦ 105,000","₦ 125,000",16%,2022-11-03 23:42:19.628947
1,CA435SN20MR6UNAFAMZ,Cammry 100kg Hanging Scale,https://www.jumia.com.ng/cammry-100kg-hanging-scale-122049912.html,"₦ 12,000",,,2022-11-03 23:42:19.748629
2,GE779HL08MERJNAFAMZ,Double Pole Telescopic Cloth Hanger With Wheel,https://www.jumia.com.ng/generic-double-pole-telescopic-cloth-hanger-with-wheel-59428441.html,"₦ 9,500",,,2022-11-03 23:42:19.880747
3,DU645CP0AFRSRNAFAMZ,Dustbin 20 Heavy Duty Refuse Sack - Pack Of 3.,https://www.jumia.com.ng/dustbin-20-heavy-duty-refuse-sack-pack-of-3.-72023571.html,"₦ 2,950",,,2022-11-03 23:42:20.039242
4,BO554HL0FQMDRNAFAMZ,Booil Don-Frank BS-D500 DIAL FIREPROOF SAFE,https://www.jumia.com.ng/bs-d500-dial-fireproof-safe-booil-mpg1238488.html,"₦ 223,250","₦ 235,000",5%,2022-11-03 23:42:20.235080
5,CA277HL1422W1NAFAMZ,Camry DIGITAL SCALE PLATFORM DOUBLE DISPLAY METAL BASE -300KG,https://www.jumia.com.ng/digital-scale-platform-double-display-metal-base-300kg-camry-mpg1579600.html,"₦ 49,900",,,2022-11-03 23:42:20.341178
6,GA606HL0DCKTXNAFAMZ,Garette Super Quality Handheld Metal Detector,https://www.jumia.com.ng/garette-super-quality-handheld-metal-detector-77812422.html,"₦ 15,000","₦ 25,000",40%,2022-11-03 23:42:20.551509
7,GE779HL18IKMWNAFAMZ,Plastic Water Storage Drum 120Litres,https://www.jumia.com.ng/generic-plastic-water-storage-drum-120litres-65696747.html,"₦ 11,400","₦ 19,000",40%,2022-11-03 23:42:20.680296
8,MA535IP1MFLLHNAFAMZ,Maxmech 50-LITRE OILLESS/OIL FREE AIR COMPRESSOR,https://www.jumia.com.ng/maxmech-50-litre-oillessoil-free-air-compressor-75554189.html,"₦ 120,000",,,2022-11-03 23:42:20.794424
9,PH908CL1EB188NAFAMZ,Philips ESSENTIAL AIRFRYER HD9200/91,https://www.jumia.com.ng/philips-essential-airfryer-hd920091-80659448.html,"₦ 85,000",,,2022-11-03 23:42:20.949984
10,GE779HL0UU8HZNAFAMZ,"Quality 11Liter Oven, Mixer And Chin Chin Cutter",https://www.jumia.com.ng/quality-11liter-oven-mixer-and-chin-chin-cutter-generic-mpg1670296.html,"₦ 43,000",,,2022-11-03 23:42:21.054734
11,GE779HL2GXTUBNAFAMZ,Classic Cordless Electric JUG -2.2 Liters,https://www.jumia.com.ng/generic-classic-cordless-electric-jug-2.2-liters-113548394.html,"₦ 6,999",,,2022-11-03 23:42:21.165719
