,product_id,product_name,product_link,product_price,product_old_price,product_discount,Date
0,GE779IP08XPKBNAFAMZ,Car Washing Machine House Watering Hose Nozzle Sprinkler Foam Cleaning,https://www.jumia.com.ng/generic-car-washing-machine-house-watering-hose-nozzle-sprinkler-foam-cleaning-70790051.html,"₦ 7,765","₦ 10,871",29%,2022-11-03 23:40:23.908490
1,GE779FD2TF5K5NAFAMZ,Wooden Bamboo Beside Laptop Desk / Adjustable Laptop Table,https://www.jumia.com.ng/generic-wooden-bamboo-beside-laptop-desk-adjustable-laptop-table-116284307.html,"₦ 19,999",,,2022-11-03 23:40:24.081886
2,SK821HA2D6TD5NAFAMZ,Skyrun 1HP-Split Air Conditioner-25GWC-FH/A-white-,https://www.jumia.com.ng/skyrun-1hp-split-air-conditioner-25gwc-fha-white-135358034.html,"₦ 165,000",,,2022-11-03 23:40:24.329984
3,GE779LB0F0G8DNAFAMZ,Solar Sensor Wall Light,https://www.jumia.com.ng/generic-solar-sensor-wall-light-77251252.html,"₦ 6,800",,,2022-11-03 23:40:24.491647
4,OX980HL13FURINAFAMZ,Ox Industrial Wall Fan - 18 Inches,https://www.jumia.com.ng/ox-industrial-wall-fan-18-inches-43744266.html,"₦ 43,900","₦ 49,000",10%,2022-11-03 23:40:24.632670
5,EX503FD06I4M7NAFAMZ,"Exclusive Exotic Bed 6by6ft+Chest+Side+Mirror Set(Lag,Ogun,IBD)",https://www.jumia.com.ng/exclusive-exotic-bed-6by6ftchestsidemirror-setlagogunibd-78432901.html,"₦ 357,000",,,2022-11-03 23:40:24.747505
6,GE779CP28Z45RNAFAMZ,Laundry Beads 20pcs,https://www.jumia.com.ng/generic-laundry-beads-20pcs-113670063.html,"₦ 3,300",,,2022-11-03 23:40:24.945678
7,KE824HA0ZMJXDNAFAMZ,"Kenwood Blender 500 Watts With Mill, White, 2.0 Litre, BLP15",https://www.jumia.com.ng/kenwood-blender-500-watts-with-mill-white-2.0-litre-blp15-71883895.html,"₦ 28,000","₦ 30,000",7%,2022-11-03 23:40:25.201920
8,GE779FD0A3H5JNAFAMZ,Victory Ergonomic Chair,https://www.jumia.com.ng/generic-victory-ergonomic-chair-95385961.html,"₦ 35,000",,,2022-11-03 23:40:25.316731
9,GE779IP1MJBPTNAFAMZ,Wireless Door Bell With Free Batteries,https://www.jumia.com.ng/generic-wireless-door-bell-with-free-batteries-77391389.html,"₦ 5,500",,,2022-11-03 23:40:25.427687
10,GE779FD2G0K7ANAFAMZ,18 Inch Ring Light LED - Ring Light Stand (EXTRA LARGE 48CM),https://www.jumia.com.ng/generic-18-inch-ring-light-led-ring-light-stand-extra-large-48cm-109323874.html,"₦ 28,499","₦ 53,000",46%,2022-11-03 23:40:25.568700
11,NE493HL0KKJWWNAFAMZ,Nexus 16 Inch Standing Fan,https://www.jumia.com.ng/nexus-16-inch-standing-fan-84215543.html,"₦ 15,500","₦ 20,000",23%,2022-11-03 23:40:25.740527
12,PY179HL1LCBE2NAFAMZ,Pyramid Electric 3 In 1 Blender (PM-Y44B3) -Black,https://www.jumia.com.ng/pyramid-electric-3-in-1-blender-pm-y44b3-black-64721369.html,"₦ 15,000","₦ 18,500",19%,2022-11-03 23:40:25.880820
13,TE457HL0EE3L6NAFAMZ,SUPER CROWN 2.2Litres Electric Jug/Kettle,https://www.jumia.com.ng/super-crown-2.2litres-electric-jugkettle-85427142.html,"₦ 7,800","₦ 7,900",1%,2022-11-03 23:40:26.012206
14,QA791HL1856RENAFAMZ,Qasa New Rustless Plastic Dish Drainer And Plate Rack,https://www.jumia.com.ng/qasa-new-rustless-plastic-dish-drainer-and-plate-rack-64154147.html,"₦ 8,999","₦ 19,850",55%,2022-11-03 23:40:26.136164
15,GE779SN1PHB7ZNAFAMZ,Pen With Sprayer,https://www.jumia.com.ng/generic-pen-with-sprayer-117246230.html,₦ 955,"₦ 1,766",46%,2022-11-03 23:40:26.279936
